Id,SalePrice
1590,131149.448787
1591,99307.4432129
1592,127803.502847
1593,108007.892228
1594,171054.925342
1595,110261.247283
1596,180195.498672
1597,190675.11147
1598,185532.196694
1599,151286.287261
1600,151598.978617
1601,82633.5463265
1602,128534.749257
1603,88493.3508335
1604,245123.349815
1605,235416.723786
1606,153495.264321
1607,219202.615696
1608,204728.439994
1609,184419.246896
1610,173395.726986
1611,144551.491896
1612,202642.227581
1613,193185.975712
1614,127379.3074
1615,101182.039483
1616,99033.535491
1617,113102.429857
1618,134546.941359
1619,128370.972586
1620,238650.698711
1621,162433.088995
1622,147857.274031
1623,240480.642009
1624,219274.206209
1625,115095.274879
1626,172285.15521
1627,195651.989361
1628,272783.726324
1629,174841.516341
1630,347128.76093
1631,183911.987103
1632,209629.984765
1633,160314.445331
1634,190837.195975
1635,174010.688548
1636,158676.436595
1637,212693.493748
1638,191845.21712
1639,189471.515269
1640,262278.350109
1641,201506.991427
1642,226559.601037
1643,214391.422603
1644,210246.370754
1645,244503.908685
1646,148876.84684
1647,152094.182685
1648,137319.938372
1649,129685.408763
1650,130950.738809
1651,143185.022096
1652,106954.418103
1653,103907.258975
1654,146227.431022
1655,123660.535235
1656,142999.188701
1657,148360.779825
1658,143928.398957
1659,115902.453326
1660,161542.908288
1661,385801.838363
1662,364449.804787
1663,324028.064218
1664,446250.549808
1665,255520.47369
1666,294245.477373
1667,329190.460764
1668,284405.682719
1669,238249.421656
1670,288140.342444
1671,254946.16846
1672,396828.641951
1673,277649.155
1674,240444.931902
1675,189684.642852
1676,194106.242669
1677,193389.517148
1678,424980.825523
1679,327090.438205
1680,257460.465748
1681,193029.062382
1682,255750.949023
1683,179092.749911
1684,175388.995318
1685,178366.865471
1686,163786.833387
1687,164619.163153
1688,190954.581329
1689,187528.354384
1690,184031.91219
1691,172201.395016
1692,237788.405802
1693,164563.79853
1694,182229.42187
1695,161198.751332
1696,276351.155705
1697,161139.826464
1698,347567.827188
1699,247012.309806
1700,249704.178065
1701,250449.808979
1702,261555.84064
1703,237862.204949
1704,273861.165988
1705,203788.456526
1706,406841.510273
1707,202495.885864
1708,206405.163571
1709,243092.229298
1710,210493.276491
1711,239939.356907
1712,241028.427722
1713,261995.459832
1714,219265.948194
1715,205624.389643
1716,184543.906268
1717,174326.051891
1718,147600.586167
1719,205004.341474
1720,223323.797151
1721,174711.361438
1722,144732.338506
1723,183235.329189
1724,220538.971608
1725,233230.643804
1726,197801.234574
1727,161140.219759
1728,167577.234591
1729,156749.857637
1730,173451.234867
1731,110353.408081
1732,127448.182662
1733,119300.194446
1734,122447.125647
1735,128555.13978
1736,104808.690547
1737,273462.365265
1738,206749.355655
1739,327296.742728
1740,217246.868041
1741,192796.650866
1742,170001.858756
1743,168333.52185
1744,232094.504753
1745,203150.151578
1746,212664.17336
1747,210823.785474
1748,263957.097921
1749,152778.116586
1750,142421.174468
1751,245851.266645
1752,116547.720448
1753,159189.4202
1754,219476.135274
1755,151421.845658
1756,116352.692327
1757,108280.690673
1758,156625.112221
1759,162648.700236
1760,170418.656161
1761,158647.500492
1762,190637.575917
1763,147095.322144
1764,106556.922586
1765,195777.863094
1766,190108.737855
1767,247710.038115
1768,124736.654444
1769,145503.103696
1770,134296.410638
1771,124111.305724
1772,129190.567367
1773,117255.222756
1774,164887.940555
1775,114669.894162
1776,132926.09567
1777,96602.5629849
1778,135330.860845
1779,122546.004941
1780,156303.808173
1781,116887.85739
1782,102837.030984
1783,152735.751876
1784,107553.463798
1785,103822.597622
1786,138996.592158
1787,150086.732036
1788,75926.4506245
1789,94921.8411615
1790,88778.2758541
1791,241003.140951
1792,159159.621814
1793,137569.839747
1794,143695.149676
1795,120146.161766
1796,114595.808251
1797,149918.904452
1798,112353.040679
1799,96355.2824162
1800,113944.678289
1801,142118.861742
1802,141317.816774
1803,155114.731266
1804,136990.880948
1805,122713.143367
1806,126257.804642
1807,131821.160622
1808,119667.244196
1809,112297.822329
1810,135898.16212
1811,99005.9710002
1812,98399.9062819
1813,124492.644402
1814,89888.1592821
1815,81945.8630052
1816,86464.1935867
1817,120479.009051
1818,123980.864113
1819,117144.358656
1820,75590.1771576
1821,99888.0894784
1822,142876.657286
1823,71868.4425479
1824,110319.116127
1825,129663.246634
1826,98782.8731167
1827,112191.335751
1828,122843.732064
1829,132947.726285
1830,132025.521728
1831,141348.003435
1832,124104.925091
1833,138513.661328
1834,125076.91191
1835,120404.362959
1836,128465.978524
1837,92653.0724176
1838,103539.226067
1839,104518.082943
1840,141633.50101
1841,138873.596279
1842,95457.5728346
1843,139871.501928
1844,130639.916772
1845,134905.816563
1846,136115.102225
1847,158938.523628
1848,79100.2359513
1849,133233.095459
1850,116178.500256
1851,124388.121058
1852,112623.389594
1853,126829.311983
1854,146233.153332
1855,147472.669043
1856,211129.968073
1857,143305.358011
1858,201807.336966
1859,144266.510228
1860,163681.394679
1861,143057.814933
1862,334892.114635
1863,334887.778392
1864,334883.442205
1865,294130.933559
1866,275854.389525
1867,231035.648591
1868,267549.428278
1869,210529.289682
1870,217876.932912
1871,226396.585397
1872,175637.461946
1873,208680.327497
1874,163641.919028
1875,205243.454802
1876,205210.408359
1877,217302.591643
1878,220762.16177
1879,129695.984573
1880,134320.789542
1881,285994.53159
1882,243187.035146
1883,198410.350359
1884,214948.186377
1885,216564.547391
1886,257362.952959
1887,215426.252959
1888,290041.84746
1889,174303.083278
1890,136642.826877
1891,152813.056701
1892,106826.966358
1893,131116.833578
1894,130995.375088
1895,142386.147031
1896,112626.134503
1897,112650.803642
1898,98205.4105054
1899,127398.199319
1900,117525.025905
1901,134457.168144
1902,143986.998815
1903,172481.172316
1904,112365.854758
1905,152792.357509
1906,148935.300557
1907,173779.727343
1908,119355.500652
1909,138984.481403
1910,128772.930828
1911,196488.233357
1912,273395.958697
1913,152537.365825
1914,77473.6981518
1915,228642.572701
1916,79501.6887162
1917,237829.842937
1918,126086.258232
1919,163603.962186
1920,201924.577462
1921,329589.991576
1922,267339.122258
1923,227557.342038
1924,183511.808899
1925,220930.42548
1926,327116.114138
1927,127509.18638
1928,173511.139251
1929,113671.126811
1930,140554.859199
1931,150653.892733
1932,155640.392204
1933,183228.98146
1934,191252.265701
1935,171667.942482
1936,195618.935341
1937,180083.775184
1938,180724.943462
1939,204956.680963
1940,169192.9238
1941,183366.754269
1942,182499.798895
1943,163090.007885
1944,287876.337754
1945,278232.780127
1946,143356.938805
1947,232523.04891
1948,152614.007459
1949,227760.047772
1950,171189.085776
1951,238372.186136
1952,203283.436984
1953,153154.558197
1954,195475.097242
1955,135697.411967
1956,399727.060395
1957,159962.514142
1958,296633.35884
1959,162174.761094
1960,117984.019105
1961,119666.778438
1962,108965.806327
1963,111554.819295
1964,120678.121828
1965,137698.235816
1966,129299.09042
1967,260241.850061
1968,363419.041686
1969,296303.187634
1970,394183.431621
1971,460776.564516
1972,335872.008156
1973,245559.433044
1974,293196.799112
1975,422568.53337
1976,243211.558002
1977,334231.998321
1978,332297.952649
1979,260423.389276
1980,176961.748906
1981,276860.964111
1982,191937.925594
1983,180446.160948
1984,175800.783491
1985,223804.667912
1986,220293.167516
1987,178806.620356
1988,177089.648217
1989,191071.185957
1990,212768.32314
1991,192604.839101
1992,213535.016823
1993,169030.109854
1994,251478.232606
1995,183559.744008
1996,228816.768462
1997,256363.013111
1998,312997.291534
1999,243023.937684
2000,276353.600784
2001,235934.191647
2002,237487.141618
2003,249034.307059
2004,257981.651381
2005,208318.1008
2006,200167.574508
2007,231466.167189
2008,192180.69157
2009,192689.078948
2010,192998.763583
2011,150569.592942
2012,174278.068431
2013,183507.380314
2014,190550.757496
2015,188927.686179
2016,204969.191374
2017,190539.688166
2018,111707.574309
2019,137103.184821
2020,107786.534991
2021,110487.917127
2022,172547.650558
2023,153988.451299
2024,301656.557332
2025,321021.820861
2026,167464.158119
2027,155272.069095
2028,167983.114633
2029,170856.828903
2030,210177.421658
2031,185677.078958
2032,196814.542993
2033,203333.717395
2034,164628.019861
2035,211899.082104
2036,181047.621858
2037,185787.990352
2038,259301.51294
2039,156684.876463
2040,304218.957792
2041,210800.827759
2042,202863.743912
2043,175754.835558
2044,199099.439854
2045,177552.441206
2046,154210.290036
2047,146639.408678
2048,139006.169352
2049,166047.489361
2050,160247.251284
2051,113432.802338
2052,134997.154878
2053,139930.396959
2054,87276.1537275
2055,151211.40294
2056,135865.010119
2057,113939.688659
2058,199680.113178
2059,129565.076983
2060,200642.76163
2061,158895.733236
2062,124621.66977
2063,98626.503272
2064,129509.2864
2065,111875.305738
2066,159115.518574
2067,149621.370808
2068,159599.876985
2069,96082.7848371
2070,99039.5018659
2071,105574.792801
2072,158848.151194
2073,129849.429193
2074,166694.029638
2075,141717.039678
2076,111756.615648
2077,125252.570484
2078,116632.922107
2079,125155.339947
2080,103771.265004
2081,118048.888541
2082,139835.88559
2083,145161.774949
2084,100692.405207
2085,118655.647723
2086,155600.204149
2087,139355.630888
2088,118605.579061
2089,85490.9347826
2090,128606.457066
2091,105035.850551
2092,146242.454143
2093,124220.988125
2094,104131.549156
2095,130491.634236
2096,83105.2826346
2097,89618.6781985
2098,146697.603708
2099,81057.1502806
2100,132186.767055
2101,123618.721489
2102,109239.537393
2103,101562.12721
2104,153524.006347
2105,112984.159101
2106,96691.7811758
2107,172142.585083
2108,111979.910833
2109,133507.144867
2110,115900.493958
2111,124477.670217
2112,126133.469386
2113,129381.612106
2114,105653.795193
2115,145885.350816
2116,114494.655675
2117,154408.187319
2118,109076.135587
2119,92563.484538
2120,118118.108059
2121,98764.6796274
2122,99905.7914584
2123,99357.8033538
2124,146869.608339
2125,142942.881081
2126,156484.675688
2127,153823.938262
2128,106431.928917
2129,92420.8528654
2130,126057.283217
2131,129180.956727
2132,115733.058678
2133,112626.914447
2134,103604.89941
2135,101323.274291
2136,85776.8191461
2137,122351.728475
2138,129373.225112
2139,139490.014835
2140,141250.755463
2141,131144.545145
2142,121667.392311
2143,134830.276269
2144,106317.468387
2145,135435.631302
2146,142239.947431
2147,157552.590929
2148,133311.407116
2149,140589.84932
2150,178170.699492
2151,99651.6582335
2152,151584.925389
2153,199579.103913
2154,108024.238226
2155,135804.962197
2156,353151.019032
2157,220500.739411
2158,223044.324604
2159,206470.449098
2160,173925.663976
2161,241067.459843
2162,506103.869126
2163,283672.256257
2164,211397.199093
2165,153802.441096
2166,159285.965006
2167,208102.661387
2168,208217.921288
2169,195617.797634
2170,221513.350993
2171,159483.503476
2172,141931.818235
2173,196845.557136
2174,239638.886098
2175,260200.202141
2176,270444.369399
2177,256121.640339
2178,199614.387326
2179,144365.113147
2180,254752.612854
2181,192860.394852
2182,231108.583606
2183,197756.318931
2184,137374.836945
2185,129345.669647
2186,153169.099535
2187,139557.118046
2188,156792.613069
2189,381325.65515
2190,93424.0610848
2191,93422.8610133
2192,85518.1843351
2193,107294.477899
2194,104954.731894
2195,109437.334781
2196,107626.80296
2197,129037.910181
2198,114036.02762
2199,136017.11533
2200,117018.082976
2201,116896.827018
2202,128829.552294
2203,122426.442961
2204,163522.110487
2205,115049.43315
2206,130041.769118
2207,154521.62368
2208,199459.974719
2209,192476.780766
2210,122555.215412
2211,108917.749308
2212,118139.913195
2213,92937.1450027
2214,148222.629961
2215,107802.798376
2216,159399.918436
2217,94756.7890868
2218,86807.0485309
2219,99221.2587914
2220,83180.8969267
2221,230758.398442
2222,241814.394884
2223,280470.153785
2224,216773.825783
2225,159529.687283
2226,217227.989847
2227,176375.475223
2228,242588.447107
2229,226597.301881
2230,169169.094516
2231,203979.519622
2232,182790.161656
2233,174338.315385
2234,207378.137581
2235,225913.704519
2236,246338.426664
2237,313470.870018
2238,204380.015734
2239,145767.996911
2240,159923.118381
2241,163106.350322
2242,132402.586562
2243,135427.257845
2244,122127.554111
2245,107337.470088
2246,132739.425792
2247,115385.848278
2248,124408.803001
2249,135269.474249
2250,138173.421393
2251,112234.880813
2252,177667.261402
2253,154274.616627
2254,173771.050807
2255,203750.70535
2256,174514.931981
2257,239204.623331
2258,156092.212842
2259,175104.959504
2260,139957.106356
2261,157608.890658
2262,170617.06086
2263,316733.175318
2264,464757.462014
2265,172645.444601
2266,214510.283126
2267,339036.761047
2268,325856.192465
2269,164682.522715
2270,169637.579995
2271,211744.724574
2272,190554.37899
2273,160464.186693
2274,179531.295129
2275,176701.338266
2276,152018.882951
2277,183848.517756
2278,170628.382995
2279,127222.904047
2280,110314.825172
2281,171827.823774
2282,179917.084859
2283,111873.83859
2284,114886.607954
2285,128323.834987
2286,124001.733818
2287,274052.927865
2288,245838.322223
2289,345348.187409
2290,405452.347423
2291,291714.800625
2292,352614.24692
2293,427055.004597
2294,344507.858528
2295,406277.407333
2296,269411.700498
2297,269767.732066
2298,258082.080132
2299,377032.212949
2300,306649.03264
2301,240681.777272
2302,261160.978628
2303,228351.146401
2304,243321.595461
2305,192984.439358
2306,195373.26284
2307,186690.61145
2308,203117.586513
2309,212729.537131
2310,177645.197596
2311,191484.807509
2312,189786.048704
2313,180755.632892
2314,177325.215452
2315,180459.282439
2316,190144.248694
2317,193235.079413
2318,182486.621392
2319,176853.05344
2320,179858.831734
2321,216545.755627
2322,177961.110919
2323,166668.989646
2324,165075.21946
2325,207219.637173
2326,162802.888831
2327,207395.462585
2328,220777.458493
2329,194925.541752
2330,186924.64755
2331,344985.818337
2332,376244.31295
2333,318856.902757
2334,253342.238694
2335,245525.485673
2336,329001.548912
2337,197532.296248
2338,254232.42277
2339,205419.483935
2340,339088.096731
2341,204033.70244
2342,216208.714905
2343,226578.815851
2344,227865.181526
2345,241367.312345
2346,194737.633221
2347,192120.817314
2348,219967.200519
2349,192959.850055
2350,256803.212218
2351,216449.225966
2352,231278.648679
2353,283457.81949
2354,145089.234859
2355,147386.943971
2356,178688.348454
2357,203856.482671
2358,200487.846591
2359,123644.193404
2360,118806.410647
2361,144102.05093
2362,289480.239853
2363,138291.900853
2364,162495.047957
2365,191856.807169
2366,161961.166107
2367,193690.103712
2368,188240.809105
2369,195277.062877
2370,167454.004755
2371,171175.802565
2372,189263.712868
2373,269243.401576
2374,344796.652032
2375,187843.779273
2376,282172.980341
2377,301800.510166
2378,127965.420711
2379,224003.531249
2380,133701.956233
2381,170628.440478
2382,203976.004946
2383,192202.760108
2384,225760.045988
2385,136599.949759
2386,119983.940145
2387,138046.125766
2388,119705.404197
2389,116139.634465
2390,126975.440519
2391,135737.106138
2392,106436.33505
2393,138482.435536
2394,123070.632689
2395,222115.019684
2396,129893.651419
2397,215576.134364
2398,130553.145448
2399,82451.4766584
2400,77753.171514
2401,115699.921716
2402,128408.617984
2403,167225.94182
2404,133818.334652
2405,147186.619977
2406,131007.996375
2407,116521.99227
2408,142865.736549
2409,119808.17134
2410,167166.071378
2411,109593.016439
2412,146191.255396
2413,122219.312522
2414,140211.406255
2415,142234.156075
2416,110003.633998
2417,101988.373552
2418,117719.610954
2419,132608.632407
2420,114233.102609
2421,120495.712706
2422,107946.336335
2423,111816.206106
2424,152647.681125
2425,356354.384503
2426,141053.106515
2427,106189.144063
2428,164326.623235
2429,106221.999335
2430,122839.590821
2431,118528.983326
2432,135656.502562
2433,141086.131096
2434,131759.75775
2435,143517.481124
2436,102003.870917
2437,104494.322143
2438,113670.631772
2439,113978.257861
2440,117747.582134
2441,97442.0742298
2442,102023.753204
2443,103820.402464
2444,119893.256494
2445,85815.8947033
2446,117966.009887
2447,156416.235454
2448,117114.094196
2449,101524.059019
2450,138114.505093
2451,129262.885999
2452,165949.270762
2453,101190.338
2454,132355.582674
2455,120285.892684
2456,126248.306793
2457,127649.92956
2458,100786.618654
2459,93743.9108061
2460,122542.051768
2461,107763.638934
2462,127547.612179
2463,107855.42479
2464,171153.804193
2465,114334.882937
2466,112340.904441
2467,127714.693202
2468,89045.1762389
2469,91651.7009574
2470,196703.300155
2471,192159.918538
2472,166636.100997
2473,117280.276142
2474,105211.147053
2475,183599.582849
2476,109282.100025
2477,109302.31604
2478,165937.442261
2479,122894.097832
2480,128940.61788
2481,112996.95791
2482,124252.446735
2483,109930.982978
2484,119624.131131
2485,111329.411328
2486,146478.150708
2487,217243.749409
2488,133573.493384
2489,161655.398341
2490,130222.030333
2491,102674.72706
2492,183773.092026
2493,150847.809335
2494,157336.524566
2495,109890.833983
2496,254047.670096
2497,137484.097201
2498,109950.499982
2499,114254.62678
2500,119789.991809
2501,125145.393221
2502,152739.495648
2503,103554.939369
2504,179174.974169
2505,213954.696672
2506,244223.65472
2507,304860.575176
2508,244207.341522
2509,225963.626147
2510,214081.60435
2511,182131.05802
2512,210755.721673
2513,216696.13623
2514,167864.664791
2515,168422.734287
2516,171769.686522
2517,148360.815804
2518,152476.190399
2519,216167.687829
2520,202876.887579
2521,191221.310332
2522,215947.450354
2523,127389.034774
2524,128489.246958
2525,138293.357594
2526,151307.727663
2527,116849.161661
2528,120991.732485
2529,143721.67189
2530,146593.777054
2531,254728.50987
2532,230957.545948
2533,198628.511304
2534,194026.01658
2535,296430.516962
2536,233102.689014
2537,192435.456632
2538,184793.13174
2539,188970.329267
2540,183299.95962
2541,182118.274816
2542,178218.450197
2543,120355.854254
2544,120570.055311
2545,121430.435702
2546,132595.924965
2547,135401.567038
2548,190366.443494
2549,183348.862934
2550,1684109.08202
2551,150093.54056
2552,123766.210466
2553,92985.9940321
2554,98070.202544
2555,98002.0402123
2556,105569.038232
2557,114890.785904
2558,158308.885714
2559,119574.625225
2560,122891.868971
2561,107731.983424
2562,101543.822543
2563,120937.82255
2564,148480.014812
2565,127407.81426
2566,147834.805568
2567,119913.396606
2568,165283.58636
2569,172539.558812
2570,122246.52222
2571,212488.716331
2572,142001.804779
2573,185776.099302
2574,259031.635609
2575,121379.478323
2576,125423.974971
2577,162823.8085
2578,82507.1448332
2579,81940.4960551
2580,123043.302794
2581,148472.051751
2582,121039.982756
2583,244194.653412
2584,161083.949567
2585,206065.239125
2586,230114.938714
2587,199502.277814
2588,114406.889109
2589,136482.525294
2590,180025.637286
2591,224162.875051
2592,216305.23997
2593,218100.842157
2594,159875.889864
2595,181281.789904
2596,278539.051179
2597,191004.57217
2598,276120.912907
2599,283314.075232
2600,148355.000425
2601,128097.917633
2602,109136.111503
2603,106674.728939
2604,100635.089904
2605,111128.385514
2606,144349.67542
2607,164154.804682
2608,211671.282399
2609,173853.639567
2610,102035.750768
2611,161576.012323
2612,176155.92914
2613,124403.957195
2614,129171.979621
2615,127313.111277
2616,134276.484273
2617,204127.600912
2618,154679.316124
2619,183163.353328
2620,180044.725696
2621,175955.522865
2622,187192.899902
2623,229251.879543
2624,298183.117676
2625,282618.194957
2626,175578.802342
2627,144361.427937
2628,354236.690791
2629,414954.467887
2630,286030.329217
2631,364980.667369
2632,321616.883384
2633,227682.032922
2634,317010.941329
2635,147954.53271
2636,174683.411653
2637,146819.131043
2638,265017.977559
2639,190507.323769
2640,142987.348598
2641,119019.626476
2642,194575.250894
2643,113884.768481
2644,132117.6934
2645,106807.031704
2646,103624.68295
2647,111250.285953
2648,145545.806877
2649,145975.120871
2650,116606.800998
2651,137743.35456
2652,359157.355322
2653,234303.650786
2654,249959.966346
2655,344086.894175
2656,255126.234799
2657,270757.107411
2658,254634.380479
2659,271977.225589
2660,309993.961006
2661,286748.456291
2662,277058.725299
2663,259207.209603
2664,204191.711068
2665,268071.017368
2666,215434.869032
2667,172416.659954
2668,178059.034562
2669,182906.455449
2670,264329.677826
2671,179440.526036
2672,179307.466214
2673,192435.326512
2674,197494.732019
2675,158248.198199
2676,185879.149743
2677,212039.860391
2678,261213.335934
2679,252568.83599
2680,265401.931828
2681,363012.830487
2682,316938.877746
2683,451921.5125
2684,283031.241203
2685,285679.951172
2686,241026.816793
2687,285725.727996
2688,203076.867358
2689,186698.810967
2690,384658.703716
2691,204085.064904
2692,146777.129321
2693,199372.030594
2694,145474.683979
2695,194847.705253
2696,185661.173897
2697,210319.233978
2698,215705.025123
2699,175376.137215
2700,152163.997324
2701,157799.217456
2702,123606.533514
2703,151496.263072
2704,158694.998092
2705,118890.067685
2706,111252.974631
2707,118153.913654
2708,122389.196436
2709,104707.290761
2710,119014.45854
2711,186410.861434
2712,356988.135497
2713,162458.372858
2714,147736.299612
2715,166704.272295
2716,141137.295365
2717,189391.505213
2718,204367.679772
2719,134668.706695
2720,170350.171934
2721,134660.446658
2722,181898.501078
2723,148377.911759
2724,114539.369145
2725,124830.550388
2726,131568.142558
2727,158909.480789
2728,139773.87443
2729,141753.212965
2730,129042.262673
2731,93385.3065172
2732,103686.012666
2733,171402.283405
2734,141524.923109
2735,121576.157913
2736,136127.085193
2737,115752.970795
2738,153136.515824
2739,136704.074416
2740,117932.500377
2741,133318.216923
2742,135541.078623
2743,132921.052347
2744,156127.719914
2745,134615.561823
2746,130708.316055
2747,127206.706001
2748,120239.93616
2749,131024.157448
2750,104631.553828
2751,131516.972464
2752,181714.632274
2753,182574.121647
2754,248887.229857
2755,122617.837811
2756,105408.363009
2757,101103.781562
2758,87403.7956234
2759,122440.880743
2760,132420.907961
2761,121378.952843
2762,137978.50126
2763,204797.41992
2764,147143.482503
2765,239669.506772
2766,141514.22662
2767,97110.4445704
2768,123508.64311
2769,136953.991083
2770,130349.733347
2771,110527.44983
2772,100299.714586
2773,162250.313471
2774,133057.739387
2775,127062.575508
2776,124673.548334
2777,116297.041745
2778,88435.0004125
2779,119451.638094
2780,97194.8723916
2781,88202.0825157
2782,108857.973696
2783,106787.879111
2784,106949.110016
2785,122871.644521
2786,75330.3186496
2787,109434.289566
2788,85693.5324266
2789,167160.086879
2790,89263.0018621
2791,118372.722562
2792,85226.2220865
2793,141414.731771
2794,99163.1161396
2795,113165.56863
2796,86859.9014484
2797,213141.484498
2798,120585.087419
2799,116502.201995
2800,76929.257904
2801,100600.274195
2802,119680.188155
2803,177974.086249
2804,131838.837014
2805,93366.0875667
2806,89253.7867556
2807,153320.81799
2808,136748.877734
2809,111706.621008
2810,124715.022043
2811,143179.945363
2812,157534.050603
2813,200113.800533
2814,205994.103375
2815,91142.9371373
2816,185963.180887
2817,120839.873237
2818,117836.026711
2819,167999.253774
2820,138000.486931
2821,102038.801522
2822,167644.720874
2823,370275.065571
2824,150703.082821
2825,183963.742976
2826,126868.752602
2827,133101.793042
2828,274562.275147
2829,185150.099875
2830,242264.535718
2831,188669.818574
2832,262160.792007
2833,245795.795331
2834,216145.800824
2835,216601.017316
2836,195213.870846
2837,158192.784664
2838,154756.117533
2839,169284.193592
2840,200922.409357
2841,200652.857232
2842,216357.898354
2843,141415.899809
2844,153961.178779
2845,116441.020274
2846,209866.283563
2847,204010.629392
2848,191670.401012
2849,208287.691859
2850,259649.28165
2851,212311.088124
2852,224926.702256
2853,224990.13207
2854,142736.454053
2855,204037.827283
2856,204078.232316
2857,193919.084332
2858,201466.058773
2859,126025.015292
2860,115027.488072
2861,146154.457077
2862,202744.434586
2863,131822.374687
2864,247798.72106
2865,150897.940124
2866,177857.135263
2867,93958.7281285
2868,110592.866499
2869,119051.391093
2870,154386.999616
2871,88991.7375484
2872,75247.1241135
2873,110463.425978
2874,124977.88411
2875,111258.768471
2876,130852.413579
2877,108068.947347
2878,113971.77982
2879,118357.135517
2880,108071.743091
2881,117649.537232
2882,144279.856379
2883,130851.663637
2884,149958.667606
2885,128200.30414
2886,201671.722506
2887,99325.8055515
2888,114844.448312
2889,74538.102167
2890,81282.8521326
2891,135810.23119
2892,78157.4267113
2893,95691.4912577
2894,75735.9305984
2895,256088.25274
2896,244539.096205
2897,192730.714593
2898,176379.451349
2899,193473.558045
2900,143738.053791
2901,178837.447616
2902,196710.555806
2903,287021.501039
2904,275355.315527
2905,123984.500405
2906,202059.343596
2907,120948.976552
2908,127753.13653
2909,184942.448249
2910,85705.4003201
2911,108700.328859
2912,141032.122345
2913,109609.269094
2914,97382.9929541
2915,97381.7668585
2916,108328.530497
2917,165948.656733
2918,121719.070735
2919,227369.76594
